stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0
3dpf,3.45,0,5.75,1.72,0,0
5dpf,0.52,0,4.13,0.52,0.52,0.52
10dpf,0.63,1.26,16.94,0,0,0
