stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,7.71,0,1.93,0,0,0,0,32.77,0,3.86
14hpf,43.47,0,10.03,0,0,0,0,46.81,0,60.19
16hpf,77.93,2.05,16.41,0,6.15,0,0,51.27,4.1,16.41
19hpf,67.86,0,2.19,0,6.57,0,0,26.27,0,45.97
24hpf,59,3,135,3,14,2,4,10,12,21
2dpf,411.2,5.84,79.24,50.88,95.08,129.28,22.52,14.18,48.38,106.76
3dpf,930.35,8.05,34.48,30.46,43.67,325.25,10.92,0,15.52,77.58
5dpf,235.16,15.5,76.49,74.94,14.99,218.62,27.39,18.09,40.31,222.24
10dpf,254.78,15.06,117.98,26.98,5.65,67.15,6.28,0,10.04,37.02
