stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,0
12hpf,28.92,0,0,0,0,0,0,3.86,0
14hpf,23.41,0,0,3.34,0,0,0,3.34,0
16hpf,65.63,0,0,10.25,0,0,2.05,10.25,0
19hpf,45.97,0,0,15.32,0,0,0,0,0
24hpf,30,0,0,0,0,2,0,2,1
2dpf,125.11,0.83,0,12.51,0.83,0.83,0,3.34,1.67
3dpf,88.5,0.57,0,5.17,2.3,0,0,0,2.87
5dpf,63.05,1.03,1.55,9.3,3.1,0.52,0,0,3.1
10dpf,48.32,1.26,0,11.92,0,0,0,0.63,1.88
