stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,2.5,7.51,0,0.83
3dpf,0,0,0,0,6.9,0,0
5dpf,0.52,1.03,1.03,0,16.54,0.52,5.69
10dpf,0,0,0,1.26,8.79,0,0.63
