stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,2.05,0,0,0,0,0
2dpf,1.67,0,1.67,1.67,0,0.83,0,0
3dpf,10.92,0.57,0,0,1.15,0,0,0.57
5dpf,11.37,0,2.07,0,4.65,0,1.03,1.03
10dpf,15.06,0,0,0,5.02,0,0,0.63
