stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,8.34,0,2.5,0.83,9.17,0.83,0.83,3.34,1.67
3dpf,47.12,0,0.57,0.57,11.49,0.57,0,1.15,0.57
5dpf,3.1,0.52,2.07,0.52,12.92,1.03,0,1.55,5.17
10dpf,20.08,0,0.63,0,9.41,1.26,0,0,0.63
