stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0
2dpf,1.67,0,1.67,2.5,0,0.83
3dpf,4.02,0,0,1.72,0,0.57
5dpf,0,1.03,0,0.52,0.52,3.1
10dpf,1.26,0,0,1.26,2.51,0
