stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,6.69,0,0,0,0,0,0,0,0
16hpf,8.2,0,0,0,0,0,0,0,0
19hpf,28.46,0,0,0,0,0,0,0,0
24hpf,20,0,0,0,0,0,0,0,0
2dpf,271.07,0,0.83,0.83,0,3.34,0.83,0.83,5.84
3dpf,141.36,0.57,0.57,0,0.57,1.72,0,0,0
5dpf,129.21,1.03,1.03,2.58,0,6.72,1.03,1.03,2.07
10dpf,120.49,1.26,1.26,0,0,0.63,0,0.63,0.63
