stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,2.5,4.17,0,0,0.83
3dpf,3.45,0,0,0,6.32,0,0.57,0
5dpf,0.52,0,0.52,0.52,2.07,0,0.52,2.07
10dpf,5.65,0.63,0,0,9.41,1.26,0,0
