stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.68,0.83,0,2.5,15.85,5,42.54
3dpf,0,1.72,0,0,1.15,0,0
5dpf,1.55,2.07,1.03,0,0,0.52,0.52
10dpf,0,1.88,0,0,0,0,0
