stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,16.68,0,0,0.83,3.34,0.83,0,0.83
3dpf,55.74,0,0,0,6.32,0,0,0
5dpf,4.65,0.52,0.52,0,5.17,0,1.03,0
10dpf,6.9,0,0,0,0.63,0,0,0
