stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,8.76,0,0,0,0,0
24hpf,1,0,0,43,0,0,0,0,0
2dpf,1.67,0,1.67,58.39,2.5,1.67,0,0.83,0.83
3dpf,7.47,0,0.57,81.6,0.57,10.34,0,0,0.57
5dpf,2.07,0,2.07,209.32,0.52,17.06,0.52,0.52,1.55
10dpf,9.41,2.51,3.14,181.98,1.26,14.43,0,0,0.63
