stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,144.52,0,0,0,0,10.32,0,0,10.32,0
12hpf,318.08,0,0,0,0,11.57,0,1.93,0,5.78
14hpf,384.54,0,0,0,0,30.09,0,0,0,13.38
16hpf,307.62,0,0,0,2.05,22.56,0,0,8.2,18.46
19hpf,398.43,0,0,0,0,10.95,0,0,2.19,6.57
24hpf,790,1,7,4,17,23,1,1,49,38
2dpf,859.1,5,24.19,18.35,79.24,226.03,26.69,5.84,56.72,84.24
3dpf,2049.18,16.09,7.47,4.02,4.02,63.21,2.3,0,5.17,26.43
5dpf,75.46,2.58,12.4,6.2,3.62,102.85,5.69,2.07,17.57,38.76
10dpf,562.27,5.02,5.65,7.53,1.26,34.51,0,0,3.77,8.79
