stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0.83,2.5,0.83,0.83,2.5
3dpf,7.47,0,4.02,0,1.15,1.15
5dpf,1.03,1.03,2.07,0,0.52,4.65
10dpf,6.28,0.63,3.77,0,0,1.26
