stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
3dpf,0.57,0,0,0,0,22.99
5dpf,3.1,1.55,2.07,4.13,0,163.83
10dpf,4.39,0,0.63,1.26,0.63,45.18
