stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,1.67,0,3.34,0,0,0
3dpf,8.62,0,0.57,0,0.57,1.72,0,0,0
5dpf,3.1,0,2.07,1.03,1.03,2.58,0.52,0,1.55
10dpf,6.28,4.39,3.14,0,0,0,3.77,1.26,0.63
