stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,2.5,0.83,0,0,0.83,2.5,0.83,0.83,0
3dpf,155.73,0.57,0,0.57,0.57,11.49,0,0,1.15
5dpf,4.13,1.03,0,1.03,1.03,2.07,0.52,1.03,0.52
10dpf,40.79,0,0.63,0.63,0,2.51,0.63,0.63,0
