stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,82.58,0,0,0,51.61,0,0,0,41.29,41.29
12hpf,223.62,3.86,5.78,11.57,57.83,15.42,0,19.28,306.51,57.83
14hpf,73.56,3.34,10.03,6.69,26.75,13.38,0,3.34,120.38,16.72
16hpf,86.13,10.25,8.2,22.56,36.91,10.25,2.05,6.15,73.83,28.71
19hpf,116.03,0,0,13.14,17.51,0,0,0,13.14,15.32
24hpf,120,1,4,9,21,9,5,0,44,23
2dpf,254.39,6.67,20.02,30.03,90.91,203.51,29.19,5,80.07,59.22
3dpf,784.97,13.22,11.49,25.86,16.66,168.95,7.47,0,18.39,37.93
5dpf,84.76,8.79,38.76,62.54,15.5,143.68,19.64,8.79,52.72,139.54
10dpf,186.38,13.81,36.4,43.3,6.28,109.82,6.28,1.88,25.1,27.61
