stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,3.34,0,0.83,0.83,0,0,0,0
3dpf,16.09,0,0.57,0,2.3,0,0.57,0
5dpf,32.04,1.03,1.03,0,6.72,0.52,1.03,2.58
10dpf,18.83,0,1.26,0,2.51,0,0,0
