stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,0,1.67,0.83,0,0,0.83,5.84
3dpf,2.87,0,0,0,0.57,4.6,0,0
5dpf,0.52,0.52,5.17,0.52,0.52,0.52,1.03,3.62
10dpf,3.14,0.63,4.39,0,0,2.51,0,0
