stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,2.5,0.83,0,5
3dpf,5.17,0,0,4.02,0,0.57,2.3
5dpf,1.03,0.52,0,2.58,0.52,1.03,7.75
10dpf,5.65,1.88,0,1.88,0.63,0,1.26
