stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1001.33,10.32,0,0,278.72,30.97,0,10.32,309.69,371.63
12hpf,1914.26,77.11,0,44.34,489.65,88.68,5.78,50.12,755.68,614.95
14hpf,1427.83,13.38,33.44,50.16,260.82,86.94,26.75,16.72,347.76,327.7
16hpf,961.83,53.32,45.12,57.42,274.81,143.56,30.76,26.66,309.67,272.76
19hpf,1639.7,21.89,2.19,15.32,105.08,65.68,8.76,6.57,41.59,207.97
24hpf,1092,7,50,28,285,111,22,6,112,101
2dpf,617.22,11.68,35.87,70.9,402.02,502.95,66.73,8.34,206.85,167.65
3dpf,2075.04,16.66,26.43,36.2,64.93,742.44,33.9,0,66.66,74.7
5dpf,208.8,14.99,68.74,74.42,59.95,689.97,50.13,52.2,104.4,279.09
10dpf,661.42,16.94,47.69,24.47,24.47,480.06,23.22,0.63,68.4,38.91
