stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,10.32,0,0,20.65,20.65,0
12hpf,107.95,5.78,0,1.93,36.63,9.64,0,61.69,50.12,69.4
14hpf,36.78,0,0,0,13.38,6.69,0,6.69,3.34,30.09
16hpf,49.22,2.05,0,2.05,20.51,12.3,4.1,14.36,18.46,41.02
19hpf,170.76,0,0,2.19,28.46,2.19,2.19,13.14,8.76,8.76
24hpf,103,1,6,11,46,32,13,2,34,19
2dpf,357.82,6.67,14.18,46.71,251.06,529.64,45.04,9.17,155.14,91.75
3dpf,938.4,18.96,4.6,13.79,34.48,558.56,15.52,0,29.31,24.71
5dpf,78.04,8.27,11.89,36.18,26.88,319.4,18.61,7.24,49.62,65.12
10dpf,228.42,16.32,13.18,17.57,10.67,117.98,6.9,0,6.28,14.43
