stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,4,0,0,0,0,0,0,0
2dpf,43.37,0,2.5,0.83,0.83,0,1.67,14.18
3dpf,86.2,0.57,1.15,0,2.87,0,0.57,5.17
5dpf,9.82,1.03,4.13,0.52,3.62,0.52,0.52,13.95
10dpf,28.24,0,0.63,0,1.88,0,0,4.39
