stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,0,0.83,0,0.83,0
3dpf,66.66,0,0,4.6,2.87,0,0.57,0
5dpf,3.62,0,0.52,3.1,8.27,2.07,0.52,1.55
10dpf,25.1,0.63,0,0.63,4.39,0,0,0
