stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0.83,0.83,0,0.83
3dpf,3.45,0,0,0,2.87,0,1.15
5dpf,1.03,0.52,2.07,0.52,3.62,0,5.69
10dpf,3.14,0.63,0.63,0,6.9,0.63,0
