stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6276.35,113.55,10.32,0,1094.23,82.58,0,185.81,2436.21,2271.05
12hpf,4684.43,131.09,13.49,127.23,1179.78,192.78,15.42,210.12,2124.38,1405.33
14hpf,5343.49,80.25,230.73,304.29,1086.76,508.27,90.28,133.75,2043.1,2002.97
16hpf,3960.13,164.07,258.4,221.49,1201.78,481.94,116.9,129.2,1609.89,1601.69
19hpf,6053.1,54.73,83.19,153.24,667.7,286.78,153.24,41.59,562.62,1339.78
24hpf,4559,83,526,205,1121,441,177,26,1173,773
2dpf,1835.8,52.55,121.78,249.39,949.18,1499.67,182.66,30.03,513.79,638.07
3dpf,4052.97,62.64,66.66,82.17,111.48,1188.37,49.99,0,122.97,229.28
5dpf,490.47,54.78,234.64,254.8,125.07,1403.19,96.13,72.87,300.79,1125.14
10dpf,1665.47,105.43,294.94,230.3,115.47,1667.98,83.46,3.14,237.83,299.33
