stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0.83,0.83,1.67,0.83,5,1.67
3dpf,1.72,0,0,5.17,0,1.15,0
5dpf,1.03,0,0.52,4.13,0,2.58,4.13
10dpf,1.26,0.63,0,3.77,0,3.14,0
