stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.01,0.83,0,11.68,5,0.83,3.34,0
5dpf,1.03,0,1.55,0.52,3.1,0,0,0.52
10dpf,0,0,0,0,0.63,0,0,0
