stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,918.74,0,0,0,10.32,20.65,0,10.32,61.94,165.17
12hpf,1214.48,5.78,1.93,5.78,86.75,19.28,3.86,11.57,115.67,175.43
14hpf,478.17,10.03,90.28,13.38,73.56,40.13,13.38,10.03,33.44,351.11
16hpf,391.71,14.36,178.42,18.46,71.78,67.68,20.51,2.05,34.86,162.01
19hpf,586.7,6.57,56.92,4.38,21.89,26.27,32.84,2.19,4.38,418.13
24hpf,150,3,278,2,27,21,15,1,8,54
2dpf,147.63,9.17,63.39,25.02,86.74,206.02,30.86,3.34,85.91,377.84
3dpf,196.53,10.34,12.07,4.6,18.39,202.85,8.05,0,11.49,106.31
5dpf,120.94,14.99,79.59,34.11,30.49,481.68,24.29,5.69,77.01,555.07
10dpf,136.17,13.18,108.56,18.2,27.61,498.89,16.32,0.63,64.01,109.82
