stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,17.51,0,0,0,0
24hpf,0,0,0,1,0,0,0,0
2dpf,11.68,2.5,0,39.2,2.5,1.67,0.83,3.34
3dpf,3.45,0,0.57,28.73,0.57,0.57,0.57,0
5dpf,1.03,0,1.03,67.19,3.1,0,0,2.07
10dpf,0.63,0.63,0,20.08,1.26,0,0,0
