stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,4.17,0,0,0.83,0.83,0,2.5,20.85
3dpf,12.64,1.72,0.57,1.72,18.39,1.72,0,9.19
5dpf,12.92,1.03,0,0.52,13.95,1.03,2.58,42.38
10dpf,18.83,1.26,0.63,0,13.18,1.26,1.26,19.45
