stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,2.19,0,0,0,0
2dpf,13.35,0.83,2.5,7.51,10.01,0.83,4.17,2.5
3dpf,4.6,0.57,1.72,1.15,4.6,0,0,1.15
5dpf,2.07,0.52,1.55,1.55,3.62,0,0,3.62
10dpf,2.51,0,1.26,0,3.14,0,0.63,0.63
