stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05,0
19hpf,4.38,0,0,0,0,0,0,0,0
2dpf,27.52,0,4.17,2.5,3.34,0.83,0,2.5,12.51
3dpf,64.93,0.57,0.57,0,4.6,0.57,0,0,4.02
5dpf,3.62,3.62,4.65,0,3.1,2.07,1.03,1.03,9.3
10dpf,20.71,1.88,1.26,0.63,2.51,0,0,0,3.14
