stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,4.17,1.67,0,2.5,0.83,0.83
3dpf,5.17,1.15,1.15,2.87,0,1.15
5dpf,0,0,0,1.55,0.52,2.07
10dpf,5.02,0,1.26,3.14,0.63,0.63
