stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.34,0,0.83,5,7.51,0.83,1.67,2.5,0.83
3dpf,1.72,1.72,0,0.57,2.87,0,0,0,0
5dpf,0.52,0.52,0,0,1.55,0,0,0,0.52
