stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0
2dpf,0,0,1.67,0.83,0.83,3.34,0,0.83
3dpf,3.45,0,2.3,0,0,2.87,0,0
5dpf,1.03,0,13.95,1.55,0,2.58,0.52,0
10dpf,0.63,0.63,10.04,0.63,0,1.26,0,0
