stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,1.67,0,0,0
3dpf,14.37,0,0.57,0,0,0,0.57
5dpf,2.58,0,0.52,5.17,0.52,0.52,2.58
10dpf,10.04,0,1.88,3.14,0,0,0
