stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,0.83,0.83,0.83,0,0.83
3dpf,94.82,0,0,0,8.62,0,0.57,0
5dpf,2.07,0,0.52,0.52,0,1.03,0.52,1.03
10dpf,57.73,0.63,0.63,0.63,4.39,0,0,2.51
