stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0.83,0,3.34,0.83,0,1.67
3dpf,3.45,0,1.15,0.57,1.15,1.72,0.57,1.15
5dpf,1.03,0,0,0.52,0.52,2.58,0,8.27
10dpf,3.77,1.26,0,0,0,0.63,0.63,3.77
