stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0
16hpf,6.15,0,0,0,0,0,0,0
19hpf,13.14,0,0,0,0,0,0,19.7
24hpf,5,0,0,0,0,0,0,8
2dpf,10.01,0,0.83,0.83,0.83,0.83,0,6.67
3dpf,2.3,0,0,0,1.72,0,0,4.6
5dpf,3.62,2.07,0,0,0.52,0,0.52,18.61
10dpf,1.88,0,0,0,1.88,0,0,5.02
