stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,4,0,0,0,0,0,0,0,0,0
2dpf,18.35,0,0.83,0.83,4.17,13.35,0.83,0,1.67,2.5
3dpf,462.59,0.57,0,0,2.3,12.07,0,0,0.57,3.45
5dpf,9.3,0,1.55,1.55,3.62,17.57,0,0.52,4.65,4.13
10dpf,188.89,0.63,0.63,0.63,0.63,8.16,0,0,0,0.63
