stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,0,0,2.19
2dpf,3.34,0.83,0.83,0.83,1.67,4.17,0,1.67
3dpf,133.89,0,1.15,0.57,0,0.57,0.57,1.15
5dpf,0,0,1.55,0.52,0,1.03,0,3.1
10dpf,33.26,0,2.51,0,0,0,0,1.26
