stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,320.01,0,0,0,20.65,0,0,0,61.94,41.29
12hpf,1351.35,26.99,13.49,42.41,212.05,48.19,0,57.83,456.88,339.28
14hpf,394.58,3.34,20.06,6.69,30.09,36.78,3.34,13.38,80.25,63.53
16hpf,389.66,8.2,41.02,22.56,94.34,51.27,8.2,4.1,133.3,98.44
19hpf,492.57,2.19,0,8.76,43.78,19.7,19.7,0,17.51,24.08
24hpf,462,6,27,12,78,45,12,1,67,40
2dpf,484.6,9.17,22.52,36.7,181.83,369.5,42.54,1.67,98.42,67.56
3dpf,883.23,14.37,9.77,17.81,23.56,245.37,13.79,0,21.26,24.71
5dpf,111.12,10.34,37.73,38.25,23.77,287.36,21.71,12.92,50.13,131.79
10dpf,170.69,9.41,21.96,16.94,7.53,185.75,5.65,0,26.36,23.22
