stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,35.05,0.57,0,0,1.15,0,0
5dpf,4.13,0,1.03,1.03,2.58,1.03,2.07
10dpf,67.15,0,0,0,0.63,0.63,0.63
