stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,6.67,0,2.5,1.67
3dpf,2.3,2.87,2.87,0.57,0,7.47,0,0,2.3
5dpf,0.52,0,2.07,1.55,0.52,2.58,0.52,0,1.55
10dpf,1.26,0,24.47,0.63,0,3.77,0,0,1.26
