stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,5,0,0.83,3.34,4.17,0,1.67
3dpf,55.17,0,0,1.15,2.87,0,0
5dpf,2.07,0.52,1.03,1.55,1.03,1.03,0.52
10dpf,20.71,0,0,0.63,0,0,0
