stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.01,0,0,0.83,0,0.83,0,15.85
3dpf,10.92,3.45,0,0,2.3,0,0,8.62
5dpf,4.65,0.52,0.52,1.03,5.69,0,0,28.94
10dpf,13.18,1.26,0.63,1.26,3.77,0,1.26,5.02
