stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,18.35,0,8.34,5,5.84,3.34,8.34,6.67,24.19
3dpf,135.04,0.57,1.72,5.17,1.15,5.17,0.57,0,2.3
5dpf,4.65,2.07,7.24,8.27,2.58,15.5,2.58,4.13,18.09
10dpf,57.11,1.26,10.04,4.39,1.88,18.83,0.63,1.88,8.79
