stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,8.34,0,0,0,5,0,0
3dpf,17.81,0,0,0,0,3.45,0
5dpf,2.58,0.52,0.52,0.52,0,1.03,0.52
10dpf,1.88,0,0,0,0,0,0
