stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,20.65,0,0,0,30.97,30.97
12hpf,129.16,13.49,17.35,1.93,26.99,1.93,0,1.93,69.4,44.34
14hpf,63.53,3.34,16.72,10.03,16.72,3.34,0,3.34,33.44,20.06
16hpf,102.54,4.1,4.1,4.1,30.76,4.1,0,6.15,53.32,43.07
19hpf,223.3,0,2.19,10.95,19.7,2.19,2.19,0,15.32,30.65
24hpf,232,1,9,9,65,16,7,0,23,18
2dpf,313.61,5.84,27.52,24.19,247.72,140.12,23.35,0,52.55,57.55
3dpf,378.12,5.75,1.72,6.9,12.64,52.29,3.45,0,6.9,26.43
5dpf,56.85,6.72,25.32,18.61,26.88,116.8,8.27,3.1,28.43,89.93
10dpf,65.26,3.77,11.3,3.14,3.14,23.22,3.14,0,3.77,10.67
