stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.83,0.83,0,1.67
3dpf,0.57,0.57,0,0,1.72
5dpf,0,9.3,0,1.03,0.52
10dpf,0,6.28,0,0,0.63
