stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.34
19hpf,0,0,0,0,0,0,0,0,4.38
24hpf,0,0,30,0,0,0,0,0,0
2dpf,2.5,0,76.73,0,0.83,0.83,0.83,0.83,0.83
3dpf,0,0,24.14,0,0,0.57,0,0,0
5dpf,1.03,0,70.29,0,0,1.03,0,0,1.03
10dpf,0,0.63,24.47,0.63,0,0,0,0,0
