stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0.57,0,0,0,0,0,0,0
5dpf,0.52,0.52,8.27,1.03,0,3.1,0.52,3.62
10dpf,4.39,0,8.79,0.63,0.63,0.63,0.63,0
