stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0
2dpf,1.67,3.34,0.83,0,0,1.67
3dpf,2.3,13.22,0.57,0,0,4.6
5dpf,0,11.89,0,2.07,1.03,0.52
10dpf,2.51,132.41,1.26,0.63,0,8.16
