stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,0,0,20.65
12hpf,1.93,0,0,0,0,0,0,0,1.93,0
14hpf,3.34,0,0,3.34,10.03,13.38,0,6.69,0,53.5
16hpf,22.56,0,2.05,0,26.66,10.25,0,8.2,4.1,131.25
19hpf,17.51,0,4.38,2.19,15.32,2.19,2.19,0,0,100.7
24hpf,21,0,364,2,60,2,6,0,6,227
2dpf,395.35,2.5,89.25,52.55,305.27,499.61,101.76,4.17,27.52,386.18
3dpf,520.63,27.01,37.93,34.48,121.82,813.7,63.79,0,10.92,243.07
5dpf,250.15,47.03,77.52,119.39,94.58,575.23,80.11,4.65,34.11,852.77
10dpf,415.43,30.75,57.73,124.88,116.72,840.89,49.58,0,55.22,217.13
