stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.72,0.57,0,0.57,0.57,1.72
5dpf,0,0,0,1.03,0,14.47
10dpf,1.26,0,0.63,0,0.63,3.14
