stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.34,0,0.83,0.83,0.83,0.83,0
3dpf,69.53,0,0,0,0,0,0
5dpf,0,0,0,2.07,0,0,2.07
10dpf,15.69,0.63,0,0.63,0,0,0
