stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,2.5,0.83,1.67,0.83,0.83
3dpf,16.66,0.57,0,5.17,0,0,0.57
5dpf,3.62,1.03,0.52,5.17,0.52,1.55,4.65
10dpf,2.51,0.63,0,1.88,0,0.63,0
