stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,1.67,1.67,0,1.67,1.67
3dpf,8.05,0,0,0,2.3,0,0,1.15
5dpf,0.52,0.52,1.03,0.52,4.13,1.03,0.52,0.52
10dpf,8.16,0,1.26,0,1.26,0.63,0,0.63
