stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,350.98,0,0,10.32,1362.63,0
12hpf,13.49,3.86,0,36.63,287.23,7.71,0,7.71,1220.27,15.42
14hpf,26.75,3.34,16.72,26.75,331.04,6.69,0,0,728.96,3.34
16hpf,41.02,6.15,0,20.51,416.32,63.58,0,0,533.21,24.61
19hpf,96.32,0,0,10.95,168.57,35.03,10.95,0,221.11,2.19
24hpf,250,1,5,9,408,183,6,1,307,26
2dpf,128.45,2.5,4.17,14.18,456.24,316.95,10.01,12.51,264.4,18.35
3dpf,177.57,48.84,4.02,15.52,156.88,672.33,0.57,0,59.76,5.75
5dpf,60.47,56.33,17.57,23.77,111.12,449.12,7.24,51.68,85.28,59.95
10dpf,80.32,38.91,3.77,28.24,118.6,489.48,0.63,1.88,61.5,6.9
