stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0,0,0,0
3dpf,268.93,0,1.15,0,0,8.05,0.57,0.57,5.17
5dpf,1.55,0.52,1.03,0,0,6.2,0,1.03,1.55
10dpf,18.83,0,6.9,0.63,0.63,0.63,0,0.63,0.63
