stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,3.34,0,0.83,0.83,0
3dpf,59.76,0.57,0,0,6.32,0,0.57
5dpf,3.1,2.07,22.74,1.55,7.24,0.52,3.1
10dpf,5.02,0,21.34,0,0.63,1.26,0
