stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,2.5,0.83,0,1.67,0
3dpf,8.05,0.57,0.57,0,4.6,0,0,0,1.15
5dpf,2.58,0.52,1.55,0,9.82,0,0.52,1.55,3.62
10dpf,10.67,0,0,0.63,11.3,0,0,2.51,3.14
